time,ctrlCorrection0,ctrlCorrection1,ctrlCorrection2,ctrlCorrection3,ctrlDisturbance0,ctrlDisturbance1,ctrlDisturbance2,ctrlDisturbance3,ctrlGround0,ctrlGround1,ctrlGround2,ctrlGround3,ctrlOutput0,ctrlOutput1,ctrlOutput2,ctrlOutput3,ctrlOutput4,ctrlOutput5,ctrlOutputKalman0,ctrlOutputKalman1,ctrlOutputKalman2,ctrlOutputKalman3,ctrlOutputKalman4,ctrlOutputKalman5,ctrlOutputLuenburger0,ctrlOutputLuenburger1,ctrlOutputLuenburger2,ctrlOutputLuenburger3,ctrlOutputLuenburger4,ctrlOutputLuenburger5,ctrlOutputOffset0,ctrlOutputOffset1,ctrlOutputOffset2,ctrlOutputOffset3,ctrlOutputOffset4,ctrlOutputOffset5,ctrlOutputRaw0,ctrlOutputRaw1,ctrlOutputRaw2,ctrlOutputRaw3,ctrlOutputRaw4,ctrlOutputRaw5,ctrlReference0,ctrlReference1,ctrlReference2,ctrlReference3,ctrlReference4,ctrlReference5,ctrlStateIntegral0,ctrlStateIntegral1,ctrlStateIntegral2,ctrlStateIntegral3,ctrlStateIntegral4,ctrlStateIntegral5,ctrlStateKalman0,ctrlStateKalman1,ctrlStateKalman2,ctrlStateKalman3,ctrlStateKalman4,ctrlStateKalman5,ctrlStateKalman6,ctrlStateKalman7,ctrlStateKalman8,ctrlStateKalman9,ctrlStateKalman10,ctrlStateKalman11,ctrlStateKalman12,ctrlStateKalman13,ctrlStateKalman14,ctrlStateKalman15,ctrlStateKalman16,ctrlStateKalman17,ctrlStateKalman18,ctrlStateKalman19,ctrlStateKalman20,ctrlStateLuenburger0,ctrlStateLuenburger1,ctrlStateLuenburger2,ctrlStateLuenburger3,ctrlStateLuenburger4,ctrlStateLuenburger5,ctrlStateLuenburger6,ctrlStateLuenburger7,ctrlStateLuenburger8,ctrlStateLuenburger9,ctrlStateLuenburger10,ctrlStateLuenburger11,ctrlStateLuenburger12,ctrlStateLuenburger13,ctrlStateLuenburger14,ctrlStateLuenburger15,ctrlStateLuenburger16,ctrlStateLuenburger17,ctrlStateLuenburger18,ctrlStateLuenburger19,ctrlStateLuenburger20,ctrlcommand0,ctrlcommand1,ctrlcommand2,ctrlcommand3,inletRead0,inletRead1,inletRead2,inletRead3,inletTime0,inletTime1,inletTime2,inletTime3,inletWrite0,inletWrite1,inletWrite2,inletWrite3,
46.822,-1.19451,-5.02939,12.8632,-6.6393,-0.269717,-0.965779,-0.0260766,1.26157,230,230,180,200,0,-19.7364,0,0,-319.072,0,3.16438,-14.8492,0,0,-319.589,0,18.4535,-57.4355,0,0,-337.521,0,-2019.69,-1763.12,0,0,-1115.11,0,-2019.69,-1782.86,0,0,-1434.18,0,0,0,0,0,-319.072,0,19.0785,15.4602,0,0,288.152,0,0.233734,-19.3908,0,0,-319.117,0,-3.47426,0.213049,-1.83065,-0.379924,24.855,-19.55,21.3807,-3.47426,0.205044,-1.83065,-0.384142,24.855,2.14319,-19.55,-1.8981,16.7466,-58.5485,0,0,-339.944,0,8.29844,-0.135295,-36.8282,-1.14321,28.0438,0.48596,36.3422,8.29844,-0.116175,-36.8282,-1.22806,28.0438,2.04247,0.48596,-1.10547,0.327004,-0.745317,1.65933,-1.1896,228.487,220.913,196.297,191.248,1024.5,1024.5,1024.53,1024.53,229.132,224.225,194.523,192.171,
46.911,-1.20315,-5.04349,12.862,-6.61536,-0.432229,-0.70479,-0.0601097,1.19713,230,230,180,200,3.2894,-26.3152,0,0,-325.651,0,-0.113692,-19.5739,0,0,-321.255,0,16.7466,-58.5485,0,0,-339.944,0,-2019.69,-1763.12,0,0,-1115.11,0,-2016.4,-1789.43,0,0,-1440.76,0,0,0,0,0,-319.072,0,19.4075,12.8287,0,0,287.494,0,3.11714,-25.9035,0,0,-325.399,0,14.5273,0.66221,-1.67691,-0.030825,10.4614,-23.3117,24.9886,14.5273,0.69568,-1.67691,-0.0346886,10.4614,1.4746,-23.3117,-1.84112,15.6159,-58.1027,0,0,-341.229,0,15.6513,0.222474,-24.0935,-0.605915,14.2178,-5.77559,29.8691,15.6513,0.258534,-24.0935,-0.661426,14.2178,1.32657,-5.77559,-1.05442,0.341899,-0.191725,0.927637,-1.09366,228.487,222.807,195.666,191.879,1024.6,1024.6,1024.63,1024.63,229.139,224.765,193.79,192.291,
47.019,-1.21031,-5.05626,12.8618,-6.5952,-0.357979,-0.63825,-0.0118349,1.00806,230,230,180,200,3.2894,-29.6046,0,0,-325.651,0,4.56986,-26.0711,0,0,-327.898,0,15.6159,-58.1027,0,0,-341.229,0,-2019.69,-1763.12,0,0,-1115.11,0,-2016.4,-1792.72,0,0,-1440.76,0,0,0,0,0,-319.072,0,19.7364,9.86821,0,0,286.836,0,3.38112,-29.3498,0,0,-325.819,0,7.42917,0.65026,14.1159,0.364852,2.86175,-24.4068,10.2909,7.42917,0.667377,14.1159,0.397375,2.86175,0.872492,-24.4068,-1.53048,15.359,-56.8244,0,0,-341.765,0,9.26818,0.279999,-6.38625,-0.154774,6.40838,-9.29031,15.6766,9.26818,0.301353,-6.38625,-0.169488,6.40838,0.777649,-9.29031,-0.876223,0.445101,0.128312,0.656676,-1.29546,228.487,222.807,195.666,191.248,1024.7,1024.7,1024.72,1024.72,229.235,225.072,193.518,192.109,
47.112,-1.21862,-5.06448,12.8574,-6.57433,-0.415505,-0.411485,-0.216372,1.04336,230,230,180,200,3.2894,-32.894,0,0,-332.23,0,4.12403,-27.9382,0,0,-326.848,0,15.359,-56.8244,0,0,-341.765,0,-2019.69,-1763.12,0,0,-1115.11,0,-2016.4,-1796.01,0,0,-1447.34,0,0,0,0,0,-319.072,0,20.0654,6.5788,0,0,285.52,0,3.39802,-32.5861,0,0,-331.878,0,11.2311,0.785597,15.5002,0.450115,0.865326,-27.5966,12.0964,11.2311,0.811473,15.5002,0.485827,0.865326,0.852794,-27.5966,-1.69293,14.593,-54.4006,0,0,-341.698,0,7.70844,0.393619,3.57236,0.107642,2.60296,-13.8838,10.3114,7.70844,0.411379,3.57236,0.115873,2.60296,0.595754,-13.8838,-0.970514,0.470406,0.540773,-0.0357421,-1.09234,228.487,222.807,193.773,189.354,1024.8,1024.8,1024.83,1024.83,229.252,225.476,192.822,192.333,
47.215,-1.22594,-5.07191,12.853,-6.55516,-0.365906,-0.371335,-0.221395,0.958636,230,230,180,200,3.2894,-32.894,0,0,-332.23,0,4.52113,-31.0361,0,0,-333.088,0,14.593,-54.4006,0,0,-341.698,0,-2019.69,-1763.12,0,0,-1115.11,0,-2016.4,-1796.01,0,0,-1447.34,0,0,0,0,0,-319.072,0,20.3943,3.2894,0,0,284.204,0,3.37681,-32.7589,0,0,-332.293,0,7.09251,0.788943,26.6699,0.757799,-5.96956,-27.7928,1.12295,7.09251,0.805284,26.6699,0.819246,-5.96956,0.325371,-27.7928,-1.40048,13.7761,-51.2781,0,0,-341.141,0,4.38162,0.441142,15.6035,0.450493,-4.71878,-15.2663,-0.33716,4.38162,0.451237,15.6035,0.486443,-4.71878,0.0747009,-15.2663,-0.735027,0.526249,0.730045,-0.408864,-0.9928,229.119,224.7,193.773,191.248,1024.9,1024.9,1024.93,1024.93,229.3,225.658,192.444,192.452,
47.31,-1.23375,-5.07676,12.8461,-6.53557,-0.390355,-0.242389,-0.346589,0.979333,230,230,180,200,3.2894,-32.894,0,0,-335.519,0,4.08606,-30.0919,0,0,-332.405,0,13.7761,-51.2781,0,0,-341.141,0,-2019.69,-1763.12,0,0,-1115.11,0,-2016.4,-1796.01,0,0,-1450.63,0,0,0,0,0,-319.072,0,20.7232,-6.83897e-014,0,0,282.56,0,3.37311,-32.7187,0,0,-335.313,0,10.1061,0.849109,26.5297,0.818936,-9.01816,-27.6177,1.08794,10.1061,0.872393,26.5297,0.88006,-9.01816,0.148795,-27.6177,-1.32574,12.7887,-47.3796,0,0,-340.049,0,4.67582,0.495021,20.1614,0.613393,-8.94395,-15.8933,-4.26813,4.67582,0.505794,20.1614,0.659845,-8.94395,-0.199531,-15.8933,-0.620818,0.502479,0.920362,-0.908305,-0.679555,229.119,225.332,193.141,191.879,1025,1025,1025.03,1025.03,229.269,225.844,191.938,192.785,
47.417,-1.24282,-5.07997,12.8405,-6.5177,-0.453764,-0.16063,-0.279033,0.893426,230,230,180,200,6.5788,-32.894,0,0,-335.519,0,4.38372,-30.0657,0,0,-335.422,0,12.7887,-47.3796,0,0,-340.049,0,-2019.69,-1763.12,0,0,-1115.11,0,-2013.11,-1796.01,0,0,-1450.63,0,0,0,0,0,-319.072,0,21.3811,-3.2894,0,0,280.915,0,6.44585,-32.7157,0,0,-335.539,0,12.8312,0.870546,26.7397,0.926278,-14.8407,-24.7302,-2.00952,12.8312,0.900109,26.7397,0.987887,-14.8407,-0.281925,-24.7302,-0.99417,12.3795,-43.53,0,0,-338.802,0,3.14424,0.481479,25.0072,0.775673,-13.7519,-14.3995,-10.6077,3.14424,0.488723,25.0072,0.833289,-13.7519,-0.586441,-14.3995,-0.342535,0.340636,1.00801,-0.975752,-0.530458,229.119,225.332,193.141,191.879,1025.1,1025.1,1025.13,1025.13,229.098,225.928,191.865,192.952,
47.529,-1.25128,-5.0815,12.8342,-6.5014,-0.422778,-0.076193,-0.315937,0.814908,230,230,180,200,6.5788,-32.894,0,0,-335.519,0,7.72897,-30.0418,0,0,-335.338,0,12.3795,-43.53,0,0,-338.802,0,-2019.69,-1763.12,0,0,-1115.11,0,-2013.11,-1796.01,0,0,-1450.63,0,0,0,0,0,-319.072,0,22.039,-6.5788,0,0,279.27,0,6.67114,-32.698,0,0,-335.516,0,6.61651,0.719224,29.3872,0.914169,-13.6456,-22.3581,-7.02909,6.61651,0.734468,29.3872,0.981877,-13.6456,-0.340439,-22.3581,-0.822074,11.9009,-39.6775,0,0,-337.129,0,-3.60085,0.364685,30.35,0.832405,-13.2636,-13.4856,-16.8645,-3.60085,0.356389,30.35,0.902332,-13.2636,-0.665316,-13.4856,-0.214829,0.308583,1.10423,-1.04704,-0.531264,229.119,225.332,191.879,191.879,1025.2,1025.2,1025.22,1025.22,229.057,226.023,191.787,192.967,
47.627,-1.2595,-5.08101,12.827,-6.48651,-0.41131,0.0242882,-0.357825,0.744847,230,230,180,200,6.5788,-32.894,0,0,-335.519,0,7.33279,-29.7593,0,0,-334.813,0,11.9009,-39.6775,0,0,-337.129,0,-2019.69,-1763.12,0,0,-1115.11,0,-2013.11,-1796.01,0,0,-1450.63,0,0,0,0,0,-319.072,0,22.6969,-9.86821,0,0,277.626,0,6.6487,-32.6838,0,0,-335.483,0,5.47868,0.683303,29.7143,0.908014,-13.581,-21.6119,-8.10236,5.47868,0.695926,29.7143,0.976475,-13.581,-0.371347,-21.6119,-0.770284,10.8453,-35.7783,0,0,-335.092,0,-6.21795,0.350111,34.2643,0.905976,-13.8248,-14.2215,-20.0427,-6.21795,0.335785,34.2643,0.984921,-13.8248,-0.723467,-14.2215,-0.19841,0.335314,1.22733,-1.15093,-0.59482,229.119,225.332,191.879,192.51,1025.4,1025.4,1025.33,1025.33,229.076,226.146,191.676,192.919,
47.712,-1.26762,-5.07845,12.819,-6.47295,-0.406006,0.12817,-0.400146,0.677982,230,230,180,200,6.5788,-32.894,0,0,-335.519,0,7.19657,-29.7124,0,0,-334.672,0,10.8453,-35.7783,0,0,-335.092,0,-2019.69,-1763.12,0,0,-1115.11,0,-2013.11,-1796.01,0,0,-1450.63,0,0,0,0,0,-319.072,0,23.3548,-13.1576,0,0,275.981,0,6.64054,-32.6821,0,0,-335.474,0,6.19969,0.699915,29.913,0.926086,-14.3547,-21.758,-8.15501,6.19969,0.714199,29.913,0.995006,-14.3547,-0.414814,-21.758,-0.763556,9.70004,-31.9879,0,0,-333.053,0,-7.24799,0.383721,38.2725,1.00589,-15.1854,-15.839,-22.4334,-7.24799,0.367022,38.2725,1.09407,-15.1854,-0.795517,-15.839,-0.224107,0.357513,1.36996,-1.26464,-0.665386,229.119,225.332,191.879,191.879,1025.4,1025.4,1025.43,1025.43,229.09,226.292,191.554,192.862,
47.837,-1.27561,-5.07379,12.8101,-6.46072,-0.399186,0.232808,-0.444797,0.611175,230,230,180,200,6.5788,-32.894,0,0,-335.519,0,7.26051,-29.6908,0,0,-334.658,0,9.70004,-31.9879,0,0,-333.053,0,-2019.69,-1763.12,0,0,-1115.11,0,-2013.11,-1796.01,0,0,-1450.63,0,0,0,0,0,-319.072,0,24.0126,-16.447,0,0,274.336,0,6.64503,-32.6803,0,0,-335.473,0,6.3754,0.71412,30.9168,0.958267,-15.1786,-22.1136,-8.80318,6.3754,0.728809,30.9168,1.0295,-15.1786,-0.464588,-22.1136,-0.75899,8.63404,-28.2845,0,0,-331.091,0,-8.77432,0.416114,43.0788,1.12071,-16.6311,-17.6734,-25.4054,-8.77432,0.395898,43.0788,1.21996,-16.6311,-0.875389,-17.6734,-0.251739,0.372051,1.51477,-1.37679,-0.731451,227.856,225.963,191.879,192.51,1025.6,1025.6,1025.53,1025.53,229.096,226.441,191.433,192.808,
47.904,-1.28359,-5.06913,12.8012,-6.4485,-0.399186,0.232808,-0.444797,0.611175,230,230,180,200,6.5788,-32.894,0,0,-335.519,0,7.28257,-29.5887,0,0,-334.592,0,8.63404,-28.2845,0,0,-331.091,0,-2019.69,-1759.83,0,0,-1115.11,0,-2013.11,-1792.72,0,0,-1450.63,0,0,0,0,0,-319.072,0,24.6705,-19.7364,0,0,272.691,0,6.57944,-32.8911,0,0,-335.518,0,4.54008,0.740915,35.9269,1.07409,-16.5535,-23.9135,-12.0134,4.54008,0.751376,35.9269,1.15687,-16.5535,-0.544561,-23.9135,-0.782931,7.58675,-24.5762,0,0,-329.135,0,-10.6096,0.442909,48.0888,1.23653,-18.006,-19.4732,-28.6156,-10.6096,0.418465,48.0888,1.34733,-18.006,-0.955362,-19.4732,-0.27568,0.386997,1.65509,-1.48627,-0.795616,227.856,225.963,191.879,191.879,1025.6,1025.6,1025.63,1025.63,229.103,226.586,191.315,192.756,
48.009,-1.28174,-5.0662,12.8328,-6.48486,0.092576,0.146875,1.57871,-1.81816,230,230,180,200,6.5788,-29.6046,0,0,-332.23,0,7.03344,-29.2984,0,0,-334.317,0,7.58675,-24.5762,0,0,-329.135,0,-2019.69,-1759.83,0,0,-1115.11,0,-2013.11,-1789.43,0,0,-1447.34,0,0,0,0,0,-259.863,0,25.3284,-22.6969,0,0,265.455,0,6.57699,-29.6024,0,0,-332.234,0,-1.98831,0.3077,37.9916,1.2884,-33.3726,-2.63069,-35.3609,-1.98831,0.303119,37.9916,1.37593,-33.3726,-2.28389,-2.63069,1.08411,6.46756,-20.4067,0,0,-326.71,0,-12.3544,0.469508,52.9265,1.34886,-19.3524,-21.2197,-31.7068,-12.3544,0.441044,52.9265,1.47081,-19.3524,-1.03332,-21.2197,-0.298969,-0.267323,2.22563,-3.98831,1.79694,228.487,225.963,191.879,192.51,1025.7,1025.7,1025.72,1025.72,228.451,227.159,188.844,195.312,
48.112,-1.26644,-5.03983,12.8097,-6.50341,0.764974,1.31851,-1.15596,-0.927525,230,230,180,200,3.2894,-29.6046,0,0,-332.23,0,6.37816,-25.8032,0,0,-328.698,0,6.46756,-20.4067,0,0,-326.71,0,-2019.69,-1759.83,0,0,-1115.11,0,-2016.4,-1789.43,0,0,-1447.34,0,0,0,0,0,-32.894,0,25.6573,-25.6573,0,0,235.521,0,3.40157,-29.4727,0,0,-332.105,0,-34.3719,-0.802737,34.4973,0.707519,-20.0831,19.9577,-54.455,-34.3719,-0.88193,34.4973,0.787,-20.0831,-2.36231,19.9577,2.25736,4.96285,-16.2753,0,0,-324.302,0,-29.6364,-0.0693901,68.7216,1.82801,-38.7778,-0.307424,-68.4142,-29.6364,-0.137672,68.7216,1.98634,-38.7778,-3.08072,-0.307424,1.80414,-2.94618,5.16903,-16.3896,13.8908,227.856,225.963,189.985,193.773,1025.8,1025.8,1025.83,1025.83,225.787,230.129,176.42,207.387,
48.218,-1.25958,-5.0157,12.7868,-6.51154,0.343077,1.20649,-1.14342,-0.406155,230,230,180,200,3.2894,-26.3152,0,0,-328.94,0,-0.0356255,-26.023,0,0,-326.659,0,4.96285,-16.2753,0,0,-324.302,0,-2019.69,-1759.83,0,0,-1115.11,0,-2016.4,-1786.15,0,0,-1444.05,0,0,0,0,0,-13.1576,0,25.9863,-28.2889,0,0,203.943,0,3.13083,-26.3067,0,0,-328.833,0,-92.2677,-2.67303,108.225,3.33636,-124.412,108.455,-216.68,-92.2677,-2.88562,108.225,3.58571,-124.412,-12.3344,108.455,11.7585,1.90452,-10.6628,0,0,-318.142,0,-99.1038,-2.2843,144.123,4.33515,-139.573,94.553,-238.676,-99.1038,-2.51263,144.123,4.66721,-139.573,-13.1229,94.553,11.6778,-4.08773,6.30909,-25.1448,22.6468,228.487,227.225,183.674,199.453,1025.9,1025.9,1025.93,1025.93,224.653,231.293,167.642,216.135,
48.314,-1.26743,-4.97321,12.6937,-6.45303,-0.392677,2.12431,-4.65684,2.9252,230,230,180,200,0,-23.0258,0,0,-325.651,0,-6.09594,-15.4843,0,0,-307.165,0,1.90452,-10.6628,0,0,-318.142,0,-2019.69,-1759.83,0,0,-1115.11,0,-2019.69,-1782.86,0,0,-1440.76,0,0,0,0,0,42.7622,0,25.9863,-30.5914,0,0,167.102,0,-0.29402,-22.6507,0,0,-324.649,0,-76.1257,-3.18664,88.5177,3.67262,-171.197,158.805,-247.323,-76.1257,-3.36203,88.5177,3.87656,-171.197,-16.4811,158.805,16.0048,-8.08102,2.17608,0,0,-295.34,0,-103.674,-3.39532,148.71,5.44867,-215.212,170.176,-318.886,-103.674,-3.63419,148.71,5.79129,-215.212,-20.1078,170.176,18.6639,-4.87825,7.16453,-33.1799,30.6109,225.332,229.119,174.837,209.552,1026,1026,1026.03,1026.03,223.854,232.191,159.514,224.158,
48.418,-1.27573,-4.92071,12.5836,-6.38714,-0.414939,2.62481,-5.50436,3.29449,230,230,180,200,-6.5788,-19.7364,0,0,-305.914,0,-7.90659,-13.7989,0,0,-299.917,0,-8.08102,2.17608,0,0,-295.34,0,-2019.69,-1759.83,0,0,-1115.11,0,-2026.27,-1779.57,0,0,-1421.02,0,0,0,0,0,46.0516,0,25.3284,-32.5651,0,0,131.905,0,-6.6321,-19.4049,0,0,-305.575,0,-62.0096,-4.04917,66.6044,4.15435,-233.783,229.188,-295.793,-62.0096,-4.19204,66.6044,4.30781,-233.783,-22.2038,229.188,21.9522,-18.0275,14.2673,0,0,-265.06,0,-95.3686,-4.24131,141.607,6.34521,-286.348,240.109,-381.716,-95.3686,-4.46104,141.607,6.67147,-286.348,-26.4779,240.109,24.9911,-4.89107,7.54453,-37.7594,34.7842,225.332,229.75,166.632,219.02,1026.1,1026.1,1026.13,1026.13,223.833,232.624,154.824,228.397,
48.51,-1.27524,-4.85278,12.459,-6.33101,0.0246797,3.39684,-6.22808,2.80657,230,230,180,200,-16.447,-23.0258,0,0,-279.599,0,-12.8331,-12.7444,0,0,-275.996,0,-18.0275,14.2673,0,0,-265.06,0,-2019.69,-1759.83,0,0,-1115.11,0,-2036.14,-1782.86,0,0,-1394.71,0,0,0,0,0,46.0516,0,23.6837,-34.8677,0,0,99.34,0,-16.1937,-22.4035,0,0,-279.395,0,-43.3731,-4.62607,32.37,3.96041,-266.228,277.231,-309.601,-43.3731,-4.726,32.37,4.03499,-266.228,-25.3003,277.231,25.4891,-27.0092,23.7433,0,0,-229.18,0,-73.9262,-4.39733,127.224,6.80843,-330.118,276.821,-404.044,-73.9262,-4.56766,127.224,7.10155,-330.118,-30.033,276.821,28.3052,-4.20764,8.05655,-39.9014,35.5961,225.332,230.381,160.32,224.069,1026.2,1026.2,1026.22,1026.22,224.517,233.204,152.558,229.265,
48.622,-1.27559,-4.77447,12.3347,-6.2846,-0.0177583,3.91554,-6.21847,2.32069,230,230,180,200,-16.447,-29.6046,0,0,-253.284,0,-20.531,-19.1665,0,0,-248.435,0,-27.0092,23.7433,0,0,-229.18,0,-2019.69,-1759.83,0,0,-1115.11,0,-2036.14,-1789.43,0,0,-1368.39,0,0,0,0,0,46.0516,0,22.039,-37.8281,0,0,69.4064,0,-16.6566,-28.9834,0,0,-253.02,0,-5.17492,-4.15532,8.57424,4.0914,-292.176,288.776,-297.351,-5.17492,-4.16724,8.57424,4.11116,-292.176,-26.8445,288.776,26.5166,-32.5644,29.6841,0,0,-192.572,0,-48.1767,-3.88588,124.895,7.33392,-356.374,279.655,-404.55,-48.1767,-3.99688,124.895,7.62168,-356.374,-31.5604,279.655,29.0508,-3.73404,8.64225,-40.0286,34.5415,224.069,230.381,157.164,226.594,1026.3,1026.3,1026.33,1026.33,224.99,233.868,152.306,228.257,
48.724,-1.26425,-4.68935,12.2542,-6.30059,0.567343,4.2556,-4.02312,-0.799827,230,230,180,200,-16.447,-42.7622,0,0,-210.522,0,-17.1741,-28.126,0,0,-223.285,0,-32.5644,29.6841,0,0,-192.572,0,-2019.69,-1759.83,0,0,-1115.11,0,-2036.14,-1802.59,0,0,-1325.63,0,0,0,0,0,46.0516,0,20.3943,-42.1044,0,0,43.7491,0,-16.4855,-41.8031,0,0,-211.387,0,1.26054,-4.3098,5.7426,4.35342,-313.629,306.626,-312.369,1.26054,-4.3069,5.7426,4.36665,-313.629,-28.665,306.626,28.1648,-34.8587,33.1331,0,0,-155.44,0,-44.0385,-3.43992,141.698,7.8224,-362.045,264.386,-406.084,-44.0385,-3.54139,141.698,8.14888,-362.045,-31.5549,264.386,28.3536,-2.76475,9.07234,-37.495,30.4468,224.069,232.275,154.639,226.594,1026.4,1026.4,1026.43,1026.43,225.971,234.383,154.759,224.146,
48.833,-1.24751,-4.59585,12.1851,-6.34174,0.836982,4.67533,-3.45496,-2.05735,230,230,180,200,-16.447,-52.6304,0,0,-177.628,0,-16.3594,-41.2289,0,0,-180.15,0,-34.8587,33.1331,0,0,-155.44,0,-2019.69,-1759.83,0,0,-1115.11,0,-2036.14,-1812.46,0,0,-1292.74,0,0,0,0,0,46.0516,0,18.7496,-47.3674,0,0,21.3811,0,-16.4101,-51.8954,0,0,-177.83,0,11.4217,-3.67801,10.3006,4.33742,-300.432,278.71,-289.011,11.4217,-3.65169,10.3006,4.36115,-300.432,-27.0084,278.71,25.9809,-36.3443,36.5924,0,0,-118.876,0,-37.6165,-2.51352,162.93,8.12964,-346.142,220.829,-383.759,-37.6165,-2.60018,162.93,8.50503,-346.142,-29.3935,220.829,25.2783,-1.75833,9.43574,-34.2849,25.7083,225.963,233.537,155.271,225.332,1026.6,1026.6,1026.53,1026.53,226.994,234.84,157.9,219.367,
48.924,-1.22911,-4.50079,12.1305,-6.40057,0.919952,4.75308,-2.7316,-2.94143,230,230,180,200,-13.1576,-55.9198,0,0,-144.734,0,-15.2679,-50.8653,0,0,-148.929,0,-36.3443,36.5924,0,0,-118.876,0,-2019.69,-1759.83,0,0,-1115.11,0,-2032.85,-1815.75,0,0,-1259.84,0,0,0,0,0,46.0516,0,17.4338,-52.9594,0,0,2.30258,0,-13.2897,-55.5877,0,0,-145.035,0,19.6994,-2.80984,26.0702,4.53182,-284.416,238.647,-264.717,19.6994,-2.76446,26.0702,4.59189,-284.416,-24.8965,238.647,23.0642,-36.5324,41.2928,0,0,-85.1454,0,-32.9776,-1.53808,185.377,8.36317,-324.03,171.63,-357.007,-32.9776,-1.61406,185.377,8.79028,-324.03,-26.7009,171.63,21.6913,-1.04713,9.37625,-30.4501,21.1459,225.963,233.537,157.164,222.807,1026.6,1026.6,1026.63,1026.63,227.724,234.875,161.68,214.745,
49.031,-1.2076,-4.40063,12.0759,-6.46768,1.07551,5.0076,-2.7275,-3.35561,230,230,180,200,-13.1576,-59.2092,0,0,-118.418,0,-11.3197,-52.9807,0,0,-118.563,0,-36.5324,41.2928,0,0,-85.1454,0,-2019.69,-1759.83,0,0,-1115.11,0,-2032.85,-1819.04,0,0,-1233.53,0,0,0,0,0,46.0516,0,16.1181,-58.8803,0,0,-14.1444,0,-13.0146,-58.7986,0,0,-118.445,0,19.7271,-2.25439,31.2755,4.1877,-252.008,201.006,-232.281,19.7271,-2.20894,31.2755,4.25976,-252.008,-21.8244,201.006,19.797,-36.1018,47.1835,0,0,-55.1184,0,-33.2584,-0.825008,198.569,8.22735,-293.141,127.83,-326.399,-33.2584,-0.901635,198.569,8.68485,-293.141,-23.5892,127.83,18.1541,-0.406142,9.34535,-27.0744,17.0891,226.594,234.799,159.689,217.757,1026.8,1026.8,1026.72,1026.72,228.386,234.945,165.001,210.621,
49.12,-1.18437,-4.30309,12.0346,-6.54714,1.16112,4.87743,-2.06582,-3.97273,230,230,180,200,-9.86821,-55.9198,0,0,-88.8139,0,-11.0419,-55.671,0,0,-95.2168,0,-36.1018,47.1835,0,0,-55.1184,0,-2019.69,-1759.83,0,0,-1115.11,0,-2029.56,-1815.75,0,0,-1203.92,0,0,0,0,0,46.0516,0,15.1313,-64.4723,0,0,-27.631,0,-9.96911,-55.8828,0,0,-89.2451,0,18.2651,-1.68925,45.6682,4.20368,-230.745,166.812,-212.48,18.2651,-1.64716,45.6682,4.3089,-230.745,-19.608,166.812,17.1576,-35.3363,54.0603,0,0,-28.2724,0,-33.4643,-0.182644,210.862,8.12532,-266.095,88.6971,-299.559,-33.4643,-0.259746,210.862,8.61115,-266.095,-20.8465,88.6971,15.0132,0.0555441,8.88434,-23.3096,13.3237,226.594,234.799,162.214,213.97,1026.8,1026.8,1026.83,1026.83,228.871,234.581,168.725,206.777,
49.229,-1.15758,-4.20639,12.0008,-6.63688,1.3399,4.83457,-1.68749,-4.48698,230,230,180,200,-9.86821,-52.6304,0,0,-62.4986,0,-8.1426,-51.316,0,0,-67.9971,0,-35.3363,54.0603,0,0,-28.2724,0,-2019.69,-1759.83,0,0,-1115.11,0,-2029.56,-1812.46,0,0,-1177.61,0,0,0,0,0,46.0516,0,14.1444,-69.7353,0,0,-38.486,0,-9.77243,-52.5144,0,0,-62.8645,0,14.3366,-1.38011,47.0982,3.77727,-200.295,138.86,-185.959,14.3366,-1.34708,47.0982,3.88578,-200.295,-16.9342,138.86,14.5606,-34.6597,61.7305,0,0,-4.21038,0,-33.077,0.276456,210.484,7.6665,-233.385,55.9776,-266.462,-33.077,0.200246,210.484,8.15146,-233.385,-17.8473,55.9776,12.0135,0.545256,8.37003,-19.7495,9.79164,227.856,234.168,166.632,209.552,1027,1027,1026.93,1026.93,229.388,234.164,172.251,203.155,
49.32,-1.12859,-4.11769,11.9855,-6.73918,1.44913,4.43546,-0.769107,-5.11548,230,230,180,200,-6.5788,-42.7622,0,0,-32.894,0,-8.33877,-47.8046,0,0,-44.2686,0,-34.6597,61.7305,0,0,-4.21038,0,-2019.69,-1759.83,0,0,-1115.11,0,-2026.27,-1802.59,0,0,-1148,0,0,0,0,0,46.0516,0,13.4866,-74.0116,0,0,-46.3806,0,-6.7646,-43.0517,0,0,-33.6435,0,12.0475,-0.984332,54.3393,3.62017,-178.071,111.685,-166.024,12.0475,-0.956575,54.3393,3.74537,-178.071,-14.8126,111.685,12.2931,-33.7094,69.6822,0,0,17.2307,0,-29.309,0.741002,206.191,7.17703,-202.754,25.8716,-232.063,-29.309,0.673474,206.191,7.6521,-202.754,-15.004,25.8716,9.18612,0.843913,7.40006,-15.6405,6.43267,227.856,234.168,169.788,206.396,1027,1027,1027.03,1027.03,229.715,233.282,176.345,199.693,
